Date,NVDA,QQQ,SPY,TQQQ,TSLA
2017-11-22,5.3140130043029785,147.63589477539062,228.7643585205078,11.050013542175293,20.84000015258789
2017-11-24,5.364202976226807,148.17645263671875,229.29281616210938,11.174323081970215,21.036666870117188
2017-11-27,5.294480323791504,148.1100311279297,229.17831420898438,11.155996322631836,21.12066650390625
2017-11-28,5.209675312042236,148.4893341064453,231.5032958984375,11.23807144165039,21.170000076293945
2017-11-29,4.856366157531738,145.90060424804688,231.36236572265625,10.66034984588623,20.502666473388672
2017-11-30,4.962432861328125,147.12380981445312,233.38795471191406,10.924905776977539,20.59000015258789
2017-12-01,4.887518405914307,146.49801635742188,232.90357971191406,10.779080390930176,20.435333251953125
2017-12-04,4.615055084228516,144.81007385253906,232.6217803955078,10.406950950622559,20.34666633605957
2017-12-05,4.641757011413574,144.90493774414062,231.78515625,10.42209243774414,20.246667861938477
2017-12-06,4.679337978363037,145.5592041015625,231.82908630371094,10.559946060180664,20.884000778198242
2017-12-07,4.746834754943848,146.05227661132812,232.56005859375,10.664335250854492,20.749332427978516
2017-12-08,4.734474182128906,146.69708251953125,233.8282928466797,10.805378913879395,21.0086669921875
2017-12-11,4.812850475311279,147.83502197265625,234.5327606201172,11.053202629089355,21.92733383178711
2017-12-12,4.718403339385986,147.63589477539062,234.94676208496094,11.011765480041504,22.735332489013672
2017-12-13,4.603187561035156,147.92039489746094,234.92025756835938,11.066747665405273,22.601999282836914
2017-12-14,4.61035680770874,147.81610107421875,233.96035766601562,11.050813674926758,22.525999069213867
2017-12-15,4.736204147338867,149.49449157714844,235.90859985351562,11.41019058227539,22.89666748046875
2017-12-18,4.892958164215088,150.74786376953125,237.4045867919922,11.703437805175781,22.591333389282227
2017-12-19,4.848700046539307,149.8546905517578,236.49285888671875,11.51298713684082,22.073333740234375
2017-12-20,4.8657612800598145,149.69313049316406,236.3689727783203,11.46517562866211,21.93199920654297
2017-12-21,4.843261241912842,149.71212768554688,236.8557586669922,11.459599494934082,22.110666275024414
